InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country
547517;POST;POSTAGE;3;23/03/2011 14:33;15;12395;Belgium
547684;POST;POSTAGE;5;24/03/2011 14:46;15;12408;Belgium
549249;POST;POSTAGE;2;07/04/2011 12:04;15;12423;Belgium
549559;POST;POSTAGE;3;10/04/2011 13:25;15;12447;Belgium
550284;POST;POSTAGE;1;15/04/2011 14:10;15;12383;Belgium
550440;POST;POSTAGE;2;18/04/2011 12:25;15;12407;Belgium
551346;POST;POSTAGE;3;28/04/2011 9:12;15;12362;Belgium
551985;POST;POSTAGE;1;05/05/2011 14:38;15;12395;Belgium
552188;POST;POSTAGE;2;06/05/2011 14:01;15;12394;Belgium
552543;POST;POSTAGE;2;10/05/2011 10:22;15;12399;Belgium
552884;POST;POSTAGE;1;12/05/2011 10:15;15;12395;Belgium
554147;POST;POSTAGE;2;23/05/2011 10:48;15;12423;Belgium
554159;POST;POSTAGE;2;23/05/2011 11:48;15;12464;Belgium
554938;POST;POSTAGE;4;27/05/2011 13:34;15;12876;Belgium
555161;POST;POSTAGE;1;01/06/2011 9:26;15;12423;Belgium
555572;POST;POSTAGE;6;05/06/2011 15:37;15;12449;Belgium
555574;POST;POSTAGE;3;05/06/2011 15:46;15;12417;Belgium
555739;POST;POSTAGE;3;07/06/2011 9:49;15;12380;Belgium
555928;POST;POSTAGE;2;08/06/2011 8:02;15;12383;Belgium
556203;POST;POSTAGE;1;09/06/2011 13:09;15;12399;Belgium
557147;POST;POSTAGE;4;17/06/2011 10:51;15;12408;Belgium
557789;POST;POSTAGE;3;22/06/2011 16:32;15;12379;Belgium
557885;POST;POSTAGE;2;23/06/2011 13:37;15;12465;Belgium
558623;POST;POSTAGE;1;30/06/2011 16:52;15;12395;Belgium
559058;POST;POSTAGE;6;06/07/2011 9:49;15;12407;Belgium
559295;POST;POSTAGE;2;07/07/2011 12:32;15;12362;Belgium
559890;POST;POSTAGE;1;13/07/2011 11:58;15;12464;Belgium
561507;POST;POSTAGE;7;27/07/2011 14:21;15;12397;Belgium
561662;POST;POSTAGE;2;28/07/2011 16:28;15;12407;Belgium
562034;POST;POSTAGE;6;02/08/2011 9:14;15;12449;Belgium
563037;POST;POSTAGE;3;11/08/2011 15:02;15;12362;Belgium
563172;POST;POSTAGE;1;12/08/2011 13:15;15;12399;Belgium
563852;POST;POSTAGE;2;19/08/2011 15:18;15;12395;Belgium
563854;POST;POSTAGE;3;19/08/2011 15:24;15;12364;Belgium
564378;POST;POSTAGE;3;25/08/2011 10:26;15;12417;Belgium
564481;POST;POSTAGE;3;25/08/2011 13:33;15;12464;Belgium
564853;POST;POSTAGE;3;31/08/2011 8:55;15;12423;Belgium
565246;POST;POSTAGE;4;02/09/2011 10:27;15;12408;Belgium
566076;POST;POSTAGE;11;09/09/2011 9:13;15;12449;Belgium
567196;POST;POSTAGE;2;19/09/2011 10:09;15;12379;Belgium
567530;POST;POSTAGE;3;21/09/2011 9:33;15;12390;Belgium
567897;POST;POSTAGE;1;22/09/2011 16:07;15;12364;Belgium
568651;POST;POSTAGE;4;28/09/2011 12:04;15;12362;Belgium
569496;POST;POSTAGE;2;04/10/2011 13:45;15;12395;Belgium
570446;POST;POSTAGE;2;10/10/2011 14:49;15;12431;Belgium
570667;POST;POSTAGE;2;11/10/2011 14:33;15;12362;Belgium
571030;POST;POSTAGE;7;13/10/2011 12:26;15;12876;Belgium
572887;POST;POSTAGE;4;26/10/2011 13:47;15;12362;Belgium
573173;POST;POSTAGE;4;28/10/2011 10:10;15;12362;Belgium
573401;POST;POSTAGE;2;30/10/2011 15:43;15;12364;Belgium
573656;POST;POSTAGE;3;31/10/2011 16:02;15;12417;Belgium
574329;POST;POSTAGE;4;04/11/2011 9:07;15;12362;Belgium
574336;POST;POSTAGE;6;04/11/2011 9:52;15;12397;Belgium
574862;POST;POSTAGE;5;07/11/2011 12:27;15;12408;Belgium
C574865;POST;POSTAGE;-1;07/11/2011 12:30;15;12408;Belgium
575151;POST;POSTAGE;1;08/11/2011 16:12;15;12395;Belgium
577087;POST;POSTAGE;2;17/11/2011 15:55;15;12464;Belgium
577551;POST;POSTAGE;2;20/11/2011 15:21;15;12395;Belgium
578084;POST;POSTAGE;2;22/11/2011 16:34;15;12465;Belgium
579441;POST;POSTAGE;4;29/11/2011 13:33;15;12464;Belgium
580152;POST;POSTAGE;1;02/12/2011 10:22;15;12364;Belgium
580965;POST;POSTAGE;3;06/12/2011 14:52;15;12417;Belgium
581493;POST;POSTAGE;1;09/12/2011 10:10;15;12423;Belgium
539391;22770;MIRROR CORNICE;2;17/12/2010 11:51;14.95;12417;Belgium
543117;22846;BREAD BIN DINER STYLE RED ;4;03/02/2011 13:30;14.95;12464;Belgium
543117;22847;BREAD BIN DINER STYLE IVORY;4;03/02/2011 13:30;14.95;12464;Belgium
545140;22846;BREAD BIN DINER STYLE RED ;7;28/02/2011 12:08;14.95;12464;Belgium
545536;22770;MIRROR CORNICE;4;03/03/2011 14:12;14.95;12417;Belgium
561507;22838;3 TIER CAKE TIN RED AND CREAM;1;27/07/2011 14:21;14.95;12397;Belgium
564481;22847;BREAD BIN DINER STYLE IVORY;4;25/08/2011 13:33;14.95;12464;Belgium
564481;22846;BREAD BIN DINER STYLE RED ;4;25/08/2011 13:33;14.95;12464;Belgium
577087;22847;BREAD BIN DINER STYLE IVORY;4;17/11/2011 15:55;14.95;12464;Belgium
577087;22846;BREAD BIN DINER STYLE RED ;4;17/11/2011 15:55;14.95;12464;Belgium
579441;22847;BREAD BIN DINER STYLE IVORY;4;29/11/2011 13:33;14.95;12464;Belgium
579441;22846;BREAD BIN DINER STYLE RED ;8;29/11/2011 13:33;14.95;12464;Belgium
539391;22423;REGENCY CAKESTAND 3 TIER;4;17/12/2010 11:51;12.75;12417;Belgium
539447;22504;CABIN BAG VINTAGE RETROSPOT;3;17/12/2010 16:00;12.75;12395;Belgium
539447;21258;VICTORIAN SEWING BOX LARGE;1;17/12/2010 16:00;12.75;12395;Belgium
541991;22236;CAKE STAND 3 TIER MAGIC GARDEN;3;25/01/2011 9:11;12.75;12417;Belgium
541991;84796B;BLUE SAVANNAH PICNIC HAMPER FOR 2;2;25/01/2011 9:11;12.75;12417;Belgium
543537;22423;REGENCY CAKESTAND 3 TIER;2;09/02/2011 13:50;12.75;12401;Belgium
551985;22423;REGENCY CAKESTAND 3 TIER;1;05/05/2011 14:38;12.75;12395;Belgium
553415;22423;REGENCY CAKESTAND 3 TIER;1;17/05/2011 10:02;12.75;12463;Belgium
554938;22423;REGENCY CAKESTAND 3 TIER;2;27/05/2011 13:34;12.75;12876;Belgium
555928;22760;TRAY. BREAKFAST IN BED;1;08/06/2011 8:02;12.75;12383;Belgium
559295;22423;REGENCY CAKESTAND 3 TIER;1;07/07/2011 12:32;12.75;12362;Belgium
561507;22423;REGENCY CAKESTAND 3 TIER;3;27/07/2011 14:21;12.75;12397;Belgium
563852;85066;CREAM SWEETHEART MINI CHEST;2;19/08/2011 15:18;12.75;12395;Belgium
564378;22423;REGENCY CAKESTAND 3 TIER;3;25/08/2011 10:26;12.75;12417;Belgium
569496;22423;REGENCY CAKESTAND 3 TIER;6;04/10/2011 13:45;12.75;12395;Belgium
571030;22423;REGENCY CAKESTAND 3 TIER;6;13/10/2011 12:26;12.75;12876;Belgium
571445;22423;REGENCY CAKESTAND 3 TIER;1;17/10/2011 13:44;12.75;12463;Belgium
573656;22423;REGENCY CAKESTAND 3 TIER;2;31/10/2011 16:02;12.75;12417;Belgium
574336;22423;REGENCY CAKESTAND 3 TIER;10;04/11/2011 9:52;12.75;12397;Belgium
575154;22423;REGENCY CAKESTAND 3 TIER;1;08/11/2011 16:15;12.75;12395;Belgium
580965;22423;REGENCY CAKESTAND 3 TIER;4;06/12/2011 14:52;12.75;12417;Belgium
554147;23065;LARGE DECO JEWELLERY STAND;1;23/05/2011 10:48;12.5;12423;Belgium
555574;23111;PARISIENNE SEWING BOX;2;05/06/2011 15:46;12.5;12417;Belgium
555928;23094;LE GRAND TRAY CHIC SET;1;08/06/2011 8:02;12.5;12383;Belgium
543537;21843;RED RETROSPOT CAKE STAND;1;09/02/2011 13:50;10.95;12401;Belgium
545314;21843;RED RETROSPOT CAKE STAND;3;01/03/2011 14:11;10.95;12866;Belgium
546434;22760;TRAY. BREAKFAST IN BED;6;14/03/2011 8:41;10.95;12383;Belgium
554938;21843;RED RETROSPOT CAKE STAND;2;27/05/2011 13:34;10.95;12876;Belgium
559058;21843;RED RETROSPOT CAKE STAND;2;06/07/2011 9:49;10.95;12407;Belgium
562445;21843;RED RETROSPOT CAKE STAND;1;04/08/2011 18:51;10.95;12417;Belgium
563854;21843;RED RETROSPOT CAKE STAND;2;19/08/2011 15:24;10.95;12364;Belgium
571030;21843;RED RETROSPOT CAKE STAND;6;13/10/2011 12:26;10.95;12876;Belgium
537026;21217;RED RETROSPOT ROUND CAKE TINS;2;03/12/2010 16:35;9.95;12395;Belgium
539391;22060;LARGE CAKE STAND HANGING HEARTS;4;17/12/2010 11:51;9.95;12417;Belgium
C540386;22060;LARGE CAKE STAND HANGING HEARTS;-1;06/01/2011 17:57;9.95;12417;Belgium
544193;21217;RED RETROSPOT ROUND CAKE TINS;1;17/02/2011 8:23;9.95;12431;Belgium
545314;21217;RED RETROSPOT ROUND CAKE TINS;5;01/03/2011 14:11;9.95;12866;Belgium
545314;22180;RETROSPOT LAMP;4;01/03/2011 14:11;9.95;12866;Belgium
545536;22501;PICNIC BASKET WICKER LARGE;2;03/03/2011 14:12;9.95;12417;Belgium
546434;22487;WHITE WOOD GARDEN PLANT LADDER;1;14/03/2011 8:41;9.95;12383;Belgium
546434;22501;PICNIC BASKET WICKER LARGE;2;14/03/2011 8:41;9.95;12383;Belgium
549559;21217;RED RETROSPOT ROUND CAKE TINS;2;10/04/2011 13:25;9.95;12447;Belgium
550284;22894;TABLECLOTH RED APPLES DESIGN ;2;15/04/2011 14:10;9.95;12383;Belgium
550284;22487;WHITE WOOD GARDEN PLANT LADDER;2;15/04/2011 14:10;9.95;12383;Belgium
550440;22635;CHILDS BREAKFAST SET DOLLY GIRL ;4;18/04/2011 12:25;9.95;12407;Belgium
552188;22634;CHILDS BREAKFAST SET SPACEBOY ;2;06/05/2011 14:01;9.95;12394;Belgium
552884;22968;ROSE COTTAGE KEEPSAKE BOX ;2;12/05/2011 10:15;9.95;12395;Belgium
553415;23173;REGENCY TEAPOT ROSES ;2;17/05/2011 10:02;9.95;12463;Belgium
554147;22968;ROSE COTTAGE KEEPSAKE BOX ;2;23/05/2011 10:48;9.95;12423;Belgium
555572;21217;RED RETROSPOT ROUND CAKE TINS;2;05/06/2011 15:37;9.95;12449;Belgium
555574;23173;REGENCY TEAPOT ROSES ;2;05/06/2011 15:46;9.95;12417;Belgium
557885;22180;RETROSPOT LAMP;2;23/06/2011 13:37;9.95;12465;Belgium
559058;22634;CHILDS BREAKFAST SET SPACEBOY ;2;06/07/2011 9:49;9.95;12407;Belgium
559295;22776;SWEETHEART CAKESTAND 3 TIER;1;07/07/2011 12:32;9.95;12362;Belgium
561507;22180;RETROSPOT LAMP;2;27/07/2011 14:21;9.95;12397;Belgium
562034;22635;CHILDS BREAKFAST SET DOLLY GIRL ;2;02/08/2011 9:14;9.95;12449;Belgium
562034;21217;RED RETROSPOT ROUND CAKE TINS;1;02/08/2011 9:14;9.95;12449;Belgium
562445;23315;IVORY REFECTORY CLOCK;2;04/08/2011 18:51;9.95;12417;Belgium
564378;23315;IVORY REFECTORY CLOCK;2;25/08/2011 10:26;9.95;12417;Belgium
565246;22894;TABLECLOTH RED APPLES DESIGN ;2;02/09/2011 10:27;9.95;12408;Belgium
567530;22634;CHILDS BREAKFAST SET SPACEBOY ;2;21/09/2011 9:33;9.95;12390;Belgium
567530;22635;CHILDS BREAKFAST SET DOLLY GIRL ;2;21/09/2011 9:33;9.95;12390;Belgium
568651;23173;REGENCY TEAPOT ROSES ;4;28/09/2011 12:04;9.95;12362;Belgium
572133;21217;RED RETROSPOT ROUND CAKE TINS;3;21/10/2011 10:11;9.95;12407;Belgium
572133;22221;CAKE STAND LOVEBIRD 2 TIER PINK;2;21/10/2011 10:11;9.95;12407;Belgium
C572479;37449;CERAMIC CAKE STAND + HANGING CAKES;-1;24/10/2011 13:43;9.95;12463;Belgium
573656;23487;SWEET HEART CAKE CARRIER;1;31/10/2011 16:02;9.95;12417;Belgium
577551;23487;SWEET HEART CAKE CARRIER;1;20/11/2011 15:21;9.95;12395;Belgium
577551;23407;SET OF 2 TRAYS HOME SWEET HOME;2;20/11/2011 15:21;9.95;12395;Belgium
580965;23173;REGENCY TEAPOT ROSES ;2;06/12/2011 14:52;9.95;12417;Belgium
561507;21055;TOOL BOX SOFT TOY ;2;27/07/2011 14:21;8.95;12397;Belgium
574336;21055;TOOL BOX SOFT TOY ;4;04/11/2011 9:52;8.95;12397;Belgium
540971;22625;RED KITCHEN SCALES;2;12/01/2011 14:10;8.5;12383;Belgium
540971;22624;IVORY KITCHEN SCALES;2;12/01/2011 14:10;8.5;12383;Belgium
541991;22624;IVORY KITCHEN SCALES;2;25/01/2011 9:11;8.5;12417;Belgium
543117;22625;RED KITCHEN SCALES;2;03/02/2011 13:30;8.5;12464;Belgium
543117;22624;IVORY KITCHEN SCALES;2;03/02/2011 13:30;8.5;12464;Belgium
545536;22168;ORGANISER WOOD ANTIQUE WHITE ;2;03/03/2011 14:12;8.5;12417;Belgium
545536;22169;FAMILY ALBUM WHITE PICTURE FRAME;2;03/03/2011 14:12;8.5;12417;Belgium
C546208;22168;ORGANISER WOOD ANTIQUE WHITE ;-1;10/03/2011 11:19;8.5;12417;Belgium
546434;22168;ORGANISER WOOD ANTIQUE WHITE ;2;14/03/2011 8:41;8.5;12383;Belgium
554161;22625;RED KITCHEN SCALES;2;23/05/2011 11:49;8.5;12464;Belgium
554161;22624;IVORY KITCHEN SCALES;2;23/05/2011 11:49;8.5;12464;Belgium
555572;22625;RED KITCHEN SCALES;2;05/06/2011 15:37;8.5;12449;Belgium
555572;22627;MINT KITCHEN SCALES;2;05/06/2011 15:37;8.5;12449;Belgium
555572;22626;BLACK KITCHEN SCALES;2;05/06/2011 15:37;8.5;12449;Belgium
555574;22624;IVORY KITCHEN SCALES;2;05/06/2011 15:46;8.5;12417;Belgium
555928;22487;WHITE WOOD GARDEN PLANT LADDER;4;08/06/2011 8:02;8.5;12383;Belgium
559295;22799;SWEETHEART WIRE FRUIT BOWL;2;07/07/2011 12:32;8.5;12362;Belgium
561507;22636;CHILDS BREAKFAST SET CIRCUS PARADE;2;27/07/2011 14:21;8.5;12397;Belgium
562034;22192;BLUE DINER WALL CLOCK;2;02/08/2011 9:14;8.5;12449;Belgium
562034;22193;RED DINER WALL CLOCK;2;02/08/2011 9:14;8.5;12449;Belgium
562034;22191;IVORY DINER WALL CLOCK;2;02/08/2011 9:14;8.5;12449;Belgium
562034;23342;MINT DINER WALL CLOCK;2;02/08/2011 9:14;8.5;12449;Belgium
562034;22627;MINT KITCHEN SCALES;4;02/08/2011 9:14;8.5;12449;Belgium
562034;22624;IVORY KITCHEN SCALES;2;02/08/2011 9:14;8.5;12449;Belgium
562034;22625;RED KITCHEN SCALES;2;02/08/2011 9:14;8.5;12449;Belgium
562445;22624;IVORY KITCHEN SCALES;4;04/08/2011 18:51;8.5;12417;Belgium
564378;90024B;NEW BAROQUE B'FLY NECKLACE RED;2;25/08/2011 10:26;8.5;12417;Belgium
564481;22624;IVORY KITCHEN SCALES;3;25/08/2011 13:33;8.5;12464;Belgium
566076;22193;RED DINER WALL CLOCK;6;09/09/2011 9:13;8.5;12449;Belgium
566076;22192;BLUE DINER WALL CLOCK;6;09/09/2011 9:13;8.5;12449;Belgium
566076;22191;IVORY DINER WALL CLOCK;6;09/09/2011 9:13;8.5;12449;Belgium
566076;22624;IVORY KITCHEN SCALES;4;09/09/2011 9:13;8.5;12449;Belgium
566076;22626;BLACK KITCHEN SCALES;4;09/09/2011 9:13;8.5;12449;Belgium
566076;22627;MINT KITCHEN SCALES;4;09/09/2011 9:13;8.5;12449;Belgium
566076;22625;RED KITCHEN SCALES;4;09/09/2011 9:13;8.5;12449;Belgium
566076;23342;MINT DINER WALL CLOCK;6;09/09/2011 9:13;8.5;12449;Belgium
572887;22192;BLUE DINER WALL CLOCK;2;26/10/2011 13:47;8.5;12362;Belgium
572887;22193;RED DINER WALL CLOCK;2;26/10/2011 13:47;8.5;12362;Belgium
573173;22941;CHRISTMAS LIGHTS 10 REINDEER;2;28/10/2011 10:10;8.5;12362;Belgium
573173;22942;CHRISTMAS LIGHTS 10 SANTAS ;2;28/10/2011 10:10;8.5;12362;Belgium
573656;22625;RED KITCHEN SCALES;2;31/10/2011 16:02;8.5;12417;Belgium
574336;22941;CHRISTMAS LIGHTS 10 REINDEER;6;04/11/2011 9:52;8.5;12397;Belgium
577046;22625;RED KITCHEN SCALES;4;17/11/2011 13:46;8.5;12449;Belgium
577046;22624;IVORY KITCHEN SCALES;4;17/11/2011 13:46;8.5;12449;Belgium
577046;23342;MINT DINER WALL CLOCK;8;17/11/2011 13:46;8.5;12449;Belgium
577046;22193;RED DINER WALL CLOCK;6;17/11/2011 13:46;8.5;12449;Belgium
577046;22192;BLUE DINER WALL CLOCK;4;17/11/2011 13:46;8.5;12449;Belgium
577046;22752;SET 7 BABUSHKA NESTING BOXES;2;17/11/2011 13:46;8.5;12449;Belgium
577180;21621;VINTAGE UNION JACK BUNTING;4;18/11/2011 11:27;8.5;12380;Belgium
C579178;22941;CHRISTMAS LIGHTS 10 REINDEER;-2;28/11/2011 14:55;8.5;12362;Belgium
C579178;22942;CHRISTMAS LIGHTS 10 SANTAS ;-2;28/11/2011 14:55;8.5;12362;Belgium
579441;22624;IVORY KITCHEN SCALES;2;29/11/2011 13:33;8.5;12464;Belgium
579441;22625;RED KITCHEN SCALES;3;29/11/2011 13:33;8.5;12464;Belgium
580965;22624;IVORY KITCHEN SCALES;2;06/12/2011 14:52;8.5;12417;Belgium
557147;37475;SET/4 COLOURFUL MIXING BOWLS;6;17/06/2011 10:51;8.49;12408;Belgium
554147;23066;SMALL DECO JEWELLERY STAND;2;23/05/2011 10:48;8.25;12423;Belgium
555574;23080;RED METAL BOX TOP SECRET;4;05/06/2011 15:46;8.25;12417;Belgium
567928;20685;DOORMAT RED RETROSPOT;4;22/09/2011 17:31;8.25;12380;Belgium
572887;23080;RED METAL BOX TOP SECRET;4;26/10/2011 13:47;8.25;12362;Belgium
573173;23283;DOORMAT VINTAGE LEAF;2;28/10/2011 10:10;8.25;12362;Belgium
573173;20685;DOORMAT RED RETROSPOT;2;28/10/2011 10:10;8.25;12362;Belgium
573173;48194;DOORMAT HEARTS;2;28/10/2011 10:10;8.25;12362;Belgium
573173;48188;DOORMAT WELCOME PUPPIES;2;28/10/2011 10:10;8.25;12362;Belgium
573173;48185;DOORMAT FAIRY CAKE;2;28/10/2011 10:10;8.25;12362;Belgium
573656;22692;DOORMAT WELCOME TO OUR HOME;2;31/10/2011 16:02;8.25;12417;Belgium
573656;23543;WALL ART KEEP CALM ;2;31/10/2011 16:02;8.25;12417;Belgium
574336;22692;DOORMAT WELCOME TO OUR HOME;2;04/11/2011 9:52;8.25;12397;Belgium
539676;20685;DOORMAT RED RETROSPOT;2;21/12/2010 10:54;7.95;12423;Belgium
541991;21257;VICTORIAN SEWING BOX MEDIUM;2;25/01/2011 9:11;7.95;12417;Belgium
544193;21527;RED RETROSPOT TRADITIONAL TEAPOT ;2;17/02/2011 8:23;7.95;12431;Belgium
544193;21524;DOORMAT SPOTTY HOME SWEET HOME;2;17/02/2011 8:23;7.95;12431;Belgium
545314;20685;DOORMAT RED RETROSPOT;2;01/03/2011 14:11;7.95;12866;Belgium
545314;22414;DOORMAT NEIGHBOURHOOD WITCH ;2;01/03/2011 14:11;7.95;12866;Belgium
545536;22794;SWEETHEART WIRE MAGAZINE RACK;2;03/03/2011 14:12;7.95;12417;Belgium
549559;20749;ASSORTED COLOUR MINI CASES;2;10/04/2011 13:25;7.95;12447;Belgium
549559;20750;RED RETROSPOT MINI CASES;2;10/04/2011 13:25;7.95;12447;Belgium
551346;20750;RED RETROSPOT MINI CASES;2;28/04/2011 9:12;7.95;12362;Belgium
555572;20750;RED RETROSPOT MINI CASES;2;05/06/2011 15:37;7.95;12449;Belgium
555739;20685;DOORMAT RED RETROSPOT;2;07/06/2011 9:49;7.95;12380;Belgium
557147;23283;DOORMAT VINTAGE LEAVES DESIGN ;2;17/06/2011 10:51;7.95;12408;Belgium
562445;22840;ROUND CAKE TIN VINTAGE RED;2;04/08/2011 18:51;7.95;12417;Belgium
564378;90036E;"FLOWER GLASS GARLD NECKL36""AMETHYST";3;25/08/2011 10:26;7.95;12417;Belgium
568651;20750;RED RETROSPOT MINI CASES;4;28/09/2011 12:04;7.95;12362;Belgium
572887;22947;WOODEN ADVENT CALENDAR RED;2;26/10/2011 13:47;7.95;12362;Belgium
577046;20750;RED RETROSPOT MINI CASES;2;17/11/2011 13:46;7.95;12449;Belgium
577046;20749;ASSORTED COLOUR MINI CASES;2;17/11/2011 13:46;7.95;12449;Belgium
580979;20749;ASSORTED COLOUR MINI CASES;2;06/12/2011 15:40;7.95;12362;Belgium
580979;20750;RED RETROSPOT MINI CASES;2;06/12/2011 15:40;7.95;12362;Belgium
555574;23118;PARISIENNE JEWELLERY DRAWER ;2;05/06/2011 15:46;7.5;12417;Belgium
564378;23112;PARISIENNE CURIO CABINET;2;25/08/2011 10:26;7.5;12417;Belgium
564378;90164A;PINK ROSEBUD PEARL BRACELET;2;25/08/2011 10:26;7.5;12417;Belgium
577180;20685;DOORMAT RED RETROSPOT;10;18/11/2011 11:27;7.08;12380;Belgium
550440;37501;TEA TIME TEA SET IN GIFT BOX;3;18/04/2011 12:25;6.95;12407;Belgium
547061;21109;LARGE CAKE TOWEL CHOCOLATE SPOTS;2;20/03/2011 13:21;6.75;12407;Belgium
