InvoiceNo;StockCode;Description;Quantity;InvoiceDate;UnitPrice;CustomerID;Country
547493;22582;PACK OF 6 SWEETIE GIFT BOXES;144;23/03/2011 12:06;2,1;12818;Austria
547493;22584;PACK OF 6 PANNETONE GIFT BOXES;144;23/03/2011 12:06;2,1;12818;Austria
547493;22139;RETROSPOT TEA SET CERAMIC 11 PC ;24;23/03/2011 12:06;4,25;12818;Austria
547493;22546;MINI JIGSAW PURDEY;240;23/03/2011 12:06;0,36;12818;Austria
547493;21918;SET 12 KIDS COLOUR  CHALK STICKS;288;23/03/2011 12:06;0,36;12818;Austria
547493;21875;KINGS CHOICE MUG;24;23/03/2011 12:06;1,25;12818;Austria
547493;22357;KINGS CHOICE BISCUIT TIN;12;23/03/2011 12:06;3,75;12818;Austria
547493;22963;JAM JAR WITH GREEN LID;12;23/03/2011 12:06;0,85;12818;Austria
547493;22960;JAM MAKING SET WITH JARS;12;23/03/2011 12:06;3,75;12818;Austria
547493;22846;BREAD BIN DINER STYLE RED ;4;23/03/2011 12:06;14,95;12818;Austria
547493;22849;BREAD BIN DINER STYLE MINT;4;23/03/2011 12:06;14,95;12818;Austria
547493;22699;ROSES REGENCY TEACUP AND SAUCER ;6;23/03/2011 12:06;2,95;12818;Austria
547493;22697;GREEN REGENCY TEACUP AND SAUCER;6;23/03/2011 12:06;2,95;12818;Austria
547493;POST;POSTAGE;9;23/03/2011 12:06;40;12818;Austria
550998;47566B;TEA TIME PARTY BUNTING;16;26/04/2011 9:12;4,95;12414;Austria
550998;47599A;PINK PARTY BAGS;24;26/04/2011 9:12;2,1;12414;Austria
550998;22128;PARTY CONES CANDY ASSORTED;48;26/04/2011 9:12;1,25;12414;Austria
550998;21977;PACK OF 60 PINK PAISLEY CAKE CASES;24;26/04/2011 9:12;0,55;12414;Austria
550998;POST;POSTAGE;1;26/04/2011 9:12;40;12414;Austria
551054;23053;RECYCLED ACAPULCO MAT PINK;2;26/04/2011 11:44;8,25;12429;Austria
551054;23052;RECYCLED ACAPULCO MAT TURQUOISE;4;26/04/2011 11:44;8,25;12429;Austria
551054;23054;RECYCLED ACAPULCO MAT LAVENDER;4;26/04/2011 11:44;8,25;12429;Austria
551054;23050;RECYCLED ACAPULCO MAT GREEN;2;26/04/2011 11:44;8,25;12429;Austria
551054;21137;BLACK RECORD COVER FRAME;8;26/04/2011 11:44;3,75;12429;Austria
551054;22041;"RECORD FRAME 7"" SINGLE SIZE ";6;26/04/2011 11:44;2,55;12429;Austria
551054;23076;ICE CREAM SUNDAE LIP GLOSS;24;26/04/2011 11:44;1,25;12429;Austria
551054;22960;JAM MAKING SET WITH JARS;6;26/04/2011 11:44;4,25;12429;Austria
551054;84879;ASSORTED COLOUR BIRD ORNAMENT;8;26/04/2011 11:44;1,69;12429;Austria
551054;22626;BLACK KITCHEN SCALES;2;26/04/2011 11:44;8,5;12429;Austria
551054;22423;REGENCY CAKESTAND 3 TIER;2;26/04/2011 11:44;12,75;12429;Austria
551054;22993;SET OF 4 PANTRY JELLY MOULDS;12;26/04/2011 11:44;1,25;12429;Austria
551054;22583;PACK OF 6 HANDBAG GIFT BOXES;6;26/04/2011 11:44;2,55;12429;Austria
551054;22744;MAKE YOUR OWN MONSOON CARD KIT;6;26/04/2011 11:44;2,95;12429;Austria
551054;22544;MINI JIGSAW SPACEBOY;24;26/04/2011 11:44;0,42;12429;Austria
551054;22539;MINI JIGSAW DOLLY GIRL;24;26/04/2011 11:44;0,42;12429;Austria
551054;22483;RED GINGHAM TEDDY BEAR ;6;26/04/2011 11:44;2,95;12429;Austria
551054;20704;MR ROBOT SOFT TOY;2;26/04/2011 11:44;6,95;12429;Austria
551054;21977;PACK OF 60 PINK PAISLEY CAKE CASES;24;26/04/2011 11:44;0,55;12429;Austria
551054;21212;PACK OF 72 RETROSPOT CAKE CASES;24;26/04/2011 11:44;0,55;12429;Austria
551054;POST;POSTAGE;2;26/04/2011 11:44;28;12429;Austria
552202;47566;PARTY BUNTING;8;06/05/2011 14:51;4,95;12414;Austria
552202;47590B;PINK HAPPY BIRTHDAY BUNTING;6;06/05/2011 14:51;5,45;12414;Austria
552202;47590A;BLUE HAPPY BIRTHDAY BUNTING;3;06/05/2011 14:51;5,45;12414;Austria
552202;21172;PARTY METAL SIGN ;12;06/05/2011 14:51;1,45;12414;Austria
552202;21207;SKULL AND CROSSBONES  GARLAND ;12;06/05/2011 14:51;1,65;12414;Austria
552202;POST;POSTAGE;1;06/05/2011 14:51;40;12414;Austria
554132;21094;SET/6 RED SPOTTY PAPER PLATES;12;23/05/2011 9:43;0,85;12360;Austria
554132;21086;SET/6 RED SPOTTY PAPER CUPS;12;23/05/2011 9:43;0,65;12360;Austria
554132;21080;SET/20 RED RETROSPOT PAPER NAPKINS ;12;23/05/2011 9:43;0,85;12360;Austria
554132;21989;PACK OF 20 SKULL PAPER NAPKINS;12;23/05/2011 9:43;0,85;12360;Austria
554132;23007; SPACEBOY BABY GIFT SET;6;23/05/2011 9:43;14,95;12360;Austria
554132;23010;CIRCUS PARADE BABY GIFT SET;6;23/05/2011 9:43;14,95;12360;Austria
554132;23008;DOLLY GIRL BABY GIFT SET;6;23/05/2011 9:43;14,95;12360;Austria
554132;84674;FLYING PIG WATERING CAN;6;23/05/2011 9:43;2,95;12360;Austria
554132;22433;WATERING CAN GREEN DINOSAUR;6;23/05/2011 9:43;1,95;12360;Austria
554132;22431;WATERING CAN BLUE ELEPHANT;6;23/05/2011 9:43;1,95;12360;Austria
554132;22554;PLASTERS IN TIN WOODLAND ANIMALS;12;23/05/2011 9:43;1,65;12360;Austria
554132;22556;PLASTERS IN TIN CIRCUS PARADE ;12;23/05/2011 9:43;1,65;12360;Austria
554132;22555;PLASTERS IN TIN STRONGMAN;12;23/05/2011 9:43;1,65;12360;Austria
554132;22557;PLASTERS IN TIN VINTAGE PAISLEY ;12;23/05/2011 9:43;1,65;12360;Austria
554132;22551;PLASTERS IN TIN SPACEBOY;12;23/05/2011 9:43;1,65;12360;Austria
554132;21675;BUTTERFLIES STICKERS;12;23/05/2011 9:43;0,85;12360;Austria
554132;21676;FLOWERS  STICKERS;12;23/05/2011 9:43;0,85;12360;Austria
554132;21723;ALPHABET HEARTS STICKER SHEET;12;23/05/2011 9:43;0,85;12360;Austria
554132;84997A;CHILDRENS CUTLERY POLKADOT GREEN ;4;23/05/2011 9:43;4,15;12360;Austria
554132;23255;CHILDRENS CUTLERY CIRCUS PARADE;4;23/05/2011 9:43;4,15;12360;Austria
554132;23256;CHILDRENS CUTLERY SPACEBOY ;4;23/05/2011 9:43;4,15;12360;Austria
554132;21561;DINOSAUR LUNCH BOX WITH CUTLERY;12;23/05/2011 9:43;2,55;12360;Austria
554132;22326;ROUND SNACK BOXES SET OF4 WOODLAND ;6;23/05/2011 9:43;2,95;12360;Austria
554132;21559;STRAWBERRY LUNCH BOX WITH CUTLERY;6;23/05/2011 9:43;2,55;12360;Austria
554132;22328;ROUND SNACK BOXES SET OF 4 FRUITS ;6;23/05/2011 9:43;2,95;12360;Austria
554132;22352;LUNCH BOX WITH CUTLERY RETROSPOT ;6;23/05/2011 9:43;2,55;12360;Austria
554132;21558;SKULL LUNCH BOX WITH CUTLERY ;6;23/05/2011 9:43;2,55;12360;Austria
554132;85185B;PINK HORSE SOCK PUPPET;6;23/05/2011 9:43;2,95;12360;Austria
554132;23128;FELTCRAFT BOY JEAN-PAUL KIT;4;23/05/2011 9:43;4,95;12360;Austria
554132;22693;GROW A FLYTRAP OR SUNFLOWER IN TIN;24;23/05/2011 9:43;1,25;12360;Austria
554132;22621;TRADITIONAL KNITTING NANCY;12;23/05/2011 9:43;1,65;12360;Austria
554132;23155;KNICKERBOCKERGLORY MAGNET ASSORTED ;12;23/05/2011 9:43;0,83;12360;Austria
554132;23159;SET OF 5 PANCAKE DAY MAGNETS;12;23/05/2011 9:43;2,08;12360;Austria
554132;22438;BALLOON ART MAKE YOUR OWN FLOWERS;10;23/05/2011 9:43;1,95;12360;Austria
554132;21242;RED RETROSPOT PLATE ;8;23/05/2011 9:43;1,69;12360;Austria
554132;21988;PACK OF 6 SKULL PAPER PLATES;12;23/05/2011 9:43;0,85;12360;Austria
554132;21987;PACK OF 6 SKULL PAPER CUPS;12;23/05/2011 9:43;0,65;12360;Austria
554132;POST;POSTAGE;4;23/05/2011 9:43;40;12360;Austria
554132;84997D;CHILDRENS CUTLERY POLKADOT PINK;8;23/05/2011 9:43;4,15;12360;Austria
554132;22492;MINI PAINT SET VINTAGE ;36;23/05/2011 9:43;0,65;12360;Austria
554132;21245;GREEN POLKADOT PLATE ;8;23/05/2011 9:43;1,69;12360;Austria
554132;20677;PINK POLKADOT BOWL;8;23/05/2011 9:43;1,25;12360;Austria
554132;20676;RED RETROSPOT BOWL;8;23/05/2011 9:43;1,25;12360;Austria
554132;21244;BLUE POLKADOT PLATE ;8;23/05/2011 9:43;1,69;12360;Austria
554132;21240;BLUE POLKADOT CUP;8;23/05/2011 9:43;0,85;12360;Austria
C556793;22697;GREEN REGENCY TEACUP AND SAUCER;-1;14/06/2011 13:54;2,95;12818;Austria
C556793;22357;KINGS CHOICE BISCUIT TIN;-5;14/06/2011 13:54;4,25;12818;Austria
559707;15060B;FAIRY CAKE DESIGN UMBRELLA;4;12/07/2011 10:04;3,75;12358;Austria
559707;22059;CERAMIC STRAWBERRY DESIGN MUG;12;12/07/2011 10:04;1,49;12358;Austria
559707;37449;CERAMIC CAKE STAND + HANGING CAKES;2;12/07/2011 10:04;9,95;12358;Austria
559707;37447;CERAMIC CAKE DESIGN SPOTTED PLATE;12;12/07/2011 10:04;1,49;12358;Austria
559707;48185;DOORMAT FAIRY CAKE;2;12/07/2011 10:04;7,95;12358;Austria
559707;15056P;EDWARDIAN PARASOL PINK;12;12/07/2011 10:04;5,95;12358;Austria
559707;15056N;EDWARDIAN PARASOL NATURAL;12;12/07/2011 10:04;5,95;12358;Austria
559707;20679;EDWARDIAN PARASOL RED;12;12/07/2011 10:04;5,95;12358;Austria
559707;15056BL;EDWARDIAN PARASOL BLACK;12;12/07/2011 10:04;5,95;12358;Austria
559707;21232;STRAWBERRY CERAMIC TRINKET BOX;12;12/07/2011 10:04;1,25;12358;Austria
559707;22063;CERAMIC BOWL WITH STRAWBERRY DESIGN;6;12/07/2011 10:04;2,95;12358;Austria
559707;POST;POSTAGE;2;12/07/2011 10:04;40;12358;Austria
561627;22557;PLASTERS IN TIN VINTAGE PAISLEY ;12;28/07/2011 14:08;1,65;12453;Austria
561627;22555;PLASTERS IN TIN STRONGMAN;12;28/07/2011 14:08;1,65;12453;Austria
561627;22321;BIRD DECORATION RED RETROSPOT;12;28/07/2011 14:08;0,85;12453;Austria
561627;22452;MEASURING TAPE BABUSHKA PINK;6;28/07/2011 14:08;2,95;12453;Austria
561627;22320;BIRDS MOBILE VINTAGE DESIGN;3;28/07/2011 14:08;5,95;12453;Austria
561627;22325;MOBILE VINTAGE HEARTS ;3;28/07/2011 14:08;4,95;12453;Austria
561627;22467;GUMBALL COAT RACK;6;28/07/2011 14:08;2,55;12453;Austria
561627;22602;RETROSPOT WOODEN HEART DECORATION;12;28/07/2011 14:08;0,85;12453;Austria
561627;21155;RED RETROSPOT PEG BAG;6;28/07/2011 14:08;2,55;12453;Austria
561627;22630;DOLLY GIRL LUNCH BOX;12;28/07/2011 14:08;1,95;12453;Austria
561627;22629;SPACEBOY LUNCH BOX ;12;28/07/2011 14:08;1,95;12453;Austria
561627;22445;PENCIL CASE LIFE IS BEAUTIFUL;6;28/07/2011 14:08;2,95;12453;Austria
561627;22507;MEMO BOARD RETROSPOT  DESIGN;4;28/07/2011 14:08;4,95;12453;Austria
561627;21498;RED RETROSPOT WRAP ;25;28/07/2011 14:08;0,42;12453;Austria
561627;21499;BLUE POLKADOT WRAP;25;28/07/2011 14:08;0,42;12453;Austria
561627;21500;PINK POLKADOT WRAP ;25;28/07/2011 14:08;0,42;12453;Austria
561627;22050;PINK PAISLEY ROSE GIFT WRAP;25;28/07/2011 14:08;0,42;12453;Austria
561627;22051;BLUE SCANDINAVIAN PAISLEY WRAP;25;28/07/2011 14:08;0,42;12453;Austria
561627;21121;SET/10 RED POLKADOT PARTY CANDLES;24;28/07/2011 14:08;1,25;12453;Austria
561627;23240;SET OF 4 KNICK KNACK TINS DOILEY ;6;28/07/2011 14:08;4,15;12453;Austria
561627;23236;DOILEY STORAGE TIN;6;28/07/2011 14:08;2,89;12453;Austria
561627;23263;SET OF 3 WOODEN HEART DECORATIONS;12;28/07/2011 14:08;1,25;12453;Austria
561627;23266;SET OF 3 WOODEN STOCKING DECORATION;12;28/07/2011 14:08;1,25;12453;Austria
561627;23250;VINTAGE RED TRIM ENAMEL BOWL ;12;28/07/2011 14:08;1,25;12453;Austria
561627;23251;VINTAGE RED ENAMEL TRIM MUG ;12;28/07/2011 14:08;1,25;12453;Austria
561627;20718;RED RETROSPOT SHOPPER BAG;10;28/07/2011 14:08;1,25;12453;Austria
561627;22279;POCKET BAG BLUE PAISLEY RED SPOT;12;28/07/2011 14:08;1,25;12453;Austria
561627;22580;ADVENT CALENDAR GINGHAM SACK;3;28/07/2011 14:08;5,95;12453;Austria
561627;22961;JAM MAKING SET PRINTED;12;28/07/2011 14:08;1,45;12453;Austria
561627;22453;MEASURING TAPE BABUSHKA BLUE;6;28/07/2011 14:08;2,95;12453;Austria
561627;22077;6 RIBBONS RUSTIC CHARM;12;28/07/2011 14:08;1,65;12453;Austria
561627;22079;RIBBON REEL HEARTS DESIGN ;10;28/07/2011 14:08;1,65;12453;Austria
561627;21770;OPEN CLOSED METAL SIGN;2;28/07/2011 14:08;4,95;12453;Austria
561627;22138;BAKING SET 9 PIECE RETROSPOT ;3;28/07/2011 14:08;4,95;12453;Austria
561627;22139;RETROSPOT TEA SET CERAMIC 11 PC ;3;28/07/2011 14:08;4,95;12453;Austria
561627;23245;SET OF 3 REGENCY CAKE TINS;4;28/07/2011 14:08;4,95;12453;Austria
561627;23297;SET 40 HEART SHAPE PETIT FOUR CASES;16;28/07/2011 14:08;1,65;12453;Austria
561627;23545;WRAP RED DOILEY;25;28/07/2011 14:08;0,42;12453;Austria
561627;21115;ROSE CARAVAN DOORSTOP;4;28/07/2011 14:08;6,75;12453;Austria
561627;21578;WOODLAND DESIGN  COTTON TOTE BAG;6;28/07/2011 14:08;2,25;12453;Austria
561627;21577;SAVE THE PLANET COTTON TOTE BAG;6;28/07/2011 14:08;2,25;12453;Austria
561627;21704;BAG 250g SWIRLY MARBLES;12;28/07/2011 14:08;0,85;12453;Austria
561627;22554;PLASTERS IN TIN WOODLAND ANIMALS;12;28/07/2011 14:08;1,65;12453;Austria
562602;23293;SET OF 12 FAIRY CAKE BAKING CASES;8;08/08/2011 10:11;0,83;12865;Austria
562602;22844;VINTAGE CREAM DOG FOOD CONTAINER;2;08/08/2011 10:11;8,5;12865;Austria
562602;22845;VINTAGE CREAM CAT FOOD CONTAINER;2;08/08/2011 10:11;6,35;12865;Austria
562602;22712;CARD DOLLY GIRL ;12;08/08/2011 10:11;0,42;12865;Austria
562602;22029;SPACEBOY BIRTHDAY CARD;12;08/08/2011 10:11;0,42;12865;Austria
562602;22814;CARD PARTY GAMES ;12;08/08/2011 10:11;0,42;12865;Austria
562602;22665;RECIPE BOX BLUE SKETCHBOOK DESIGN;6;08/08/2011 10:11;2,95;12865;Austria
562602;84976;RECTANGULAR SHAPED MIRROR;12;08/08/2011 10:11;0,79;12865;Austria
562602;21402;RED  EGG  SPOON;24;08/08/2011 10:11;0,12;12865;Austria
562602;21403;BLUE EGG  SPOON;24;08/08/2011 10:11;0,12;12865;Austria
562602;20718;RED RETROSPOT SHOPPER BAG;10;08/08/2011 10:11;1,25;12865;Austria
562602;23291;DOLLY GIRL CHILDRENS CUP;8;08/08/2011 10:11;1,25;12865;Austria
562602;23292;SPACEBOY CHILDRENS CUP;8;08/08/2011 10:11;1,25;12865;Austria
562602;22846;BREAD BIN DINER STYLE RED ;2;08/08/2011 10:11;16,95;12865;Austria
562602;22847;BREAD BIN DINER STYLE IVORY;2;08/08/2011 10:11;16,95;12865;Austria
562602;21668;RED STRIPE CERAMIC DRAWER KNOB;12;08/08/2011 10:11;1,25;12865;Austria
562602;22348;TEA BAG PLATE RED RETROSPOT;24;08/08/2011 10:11;0,85;12865;Austria
562602;22077;6 RIBBONS RUSTIC CHARM;12;08/08/2011 10:11;1,65;12865;Austria
562602;90013A;MIDNIGHT BLUE VINTAGE EARRINGS;4;08/08/2011 10:11;3,75;12865;Austria
562602;82483;WOOD 2 DRAWER CABINET WHITE FINISH;2;08/08/2011 10:11;6,95;12865;Austria
562602;85049C;ROMANTIC PINKS RIBBONS ;12;08/08/2011 10:11;1,25;12865;Austria
562602;85049E;SCANDINAVIAN REDS RIBBONS;12;08/08/2011 10:11;1,25;12865;Austria
562602;48188;DOORMAT WELCOME PUPPIES;2;08/08/2011 10:11;7,95;12865;Austria
562602;21175;GIN + TONIC DIET METAL SIGN;12;08/08/2011 10:11;2,55;12865;Austria
562602;22413;METAL SIGN TAKE IT OR LEAVE IT ;6;08/08/2011 10:11;2,95;12865;Austria
562602;23255;CHILDRENS CUTLERY CIRCUS PARADE;8;08/08/2011 10:11;4,15;12865;Austria
562602;23256;CHILDRENS CUTLERY SPACEBOY ;8;08/08/2011 10:11;4,15;12865;Austria
562602;23254;CHILDRENS CUTLERY DOLLY GIRL ;8;08/08/2011 10:11;4,15;12865;Austria
562602;23300;GARDENERS KNEELING PAD CUP OF TEA ;12;08/08/2011 10:11;1,65;12865;Austria
562602;23028;DRAWER KNOB CRACKLE GLAZE BLUE;12;08/08/2011 10:11;1,65;12865;Austria
562602;23029;DRAWER KNOB CRACKLE GLAZE GREEN;12;08/08/2011 10:11;1,65;12865;Austria
562602;21669;BLUE STRIPE CERAMIC DRAWER KNOB;12;08/08/2011 10:11;1,25;12865;Austria
562602;21671;RED SPOT CERAMIC DRAWER KNOB;12;08/08/2011 10:11;1,25;12865;Austria
562602;21670;BLUE SPOT CERAMIC DRAWER KNOB;12;08/08/2011 10:11;1,25;12865;Austria
562602;23031;DRAWER KNOB CRACKLE GLAZE PINK;12;08/08/2011 10:11;1,65;12865;Austria
562602;23032;DRAWER KNOB CRACKLE GLAZE IVORY;12;08/08/2011 10:11;1,65;12865;Austria
562602;23240;SET OF 4 KNICK KNACK TINS DOILEY ;6;08/08/2011 10:11;4,15;12865;Austria
562602;23243;SET OF TEA COFFEE SUGAR TINS PANTRY;4;08/08/2011 10:11;4,95;12865;Austria
562602;23245;SET OF 3 REGENCY CAKE TINS;4;08/08/2011 10:11;4,95;12865;Austria
562602;23306;SET OF 36 DOILIES PANTRY DESIGN;12;08/08/2011 10:11;1,45;12865;Austria
562602;23301;GARDENERS KNEELING PAD KEEP CALM ;12;08/08/2011 10:11;1,65;12865;Austria
562602;23198;PANTRY MAGNETIC  SHOPPING LIST;12;08/08/2011 10:11;1,45;12865;Austria
562602;23142;IVORY WIRE KITCHEN ORGANISER;2;08/08/2011 10:11;10,4;12865;Austria
562602;23150;IVORY SWEETHEART SOAP DISH;6;08/08/2011 10:11;2,49;12865;Austria
562602;23152;IVORY SWEETHEART WIRE LETTER RACK ;4;08/08/2011 10:11;3,75;12865;Austria
562602;23138;SINGLE WIRE HOOK IVORY HEART;12;08/08/2011 10:11;1,45;12865;Austria
562602;23140;TRIPLE WIRE HOOK IVORY HEART;4;08/08/2011 10:11;4,15;12865;Austria
562602;22961;JAM MAKING SET PRINTED;12;08/08/2011 10:11;1,45;12865;Austria
562602;84997B;CHILDRENS CUTLERY RETROSPOT RED ;4;08/08/2011 10:11;4,15;12865;Austria
562602;23197;SKETCHBOOK MAGNETIC SHOPPING LIST;12;08/08/2011 10:11;1,45;12865;Austria
562602;23346;SPACEBOY BEAKER;12;08/08/2011 10:11;1,25;12865;Austria
562602;23345; DOLLY GIRL BEAKER;12;08/08/2011 10:11;1,25;12865;Austria
562602;22666;RECIPE BOX PANTRY YELLOW DESIGN;6;08/08/2011 10:11;2,95;12865;Austria
562602;23289;DOLLY GIRL CHILDRENS BOWL;8;08/08/2011 10:11;1,25;12865;Austria
562602;23290;SPACEBOY CHILDRENS BOWL;8;08/08/2011 10:11;1,25;12865;Austria
562602;22629;SPACEBOY LUNCH BOX ;12;08/08/2011 10:11;1,95;12865;Austria
562602;22630;DOLLY GIRL LUNCH BOX;12;08/08/2011 10:11;1,95;12865;Austria
562602;22028;PENNY FARTHING BIRTHDAY CARD;12;08/08/2011 10:11;0,42;12865;Austria
563749;23199;JUMBO BAG APPLES;10;19/08/2011 10:10;2,08;12360;Austria
563749;22385;JUMBO BAG SPACEBOY DESIGN;10;19/08/2011 10:10;2,08;12360;Austria
563749;22742;MAKE YOUR OWN PLAYTIME CARD KIT;6;19/08/2011 10:10;2,95;12360;Austria
563749;21578;WOODLAND DESIGN  COTTON TOTE BAG;6;19/08/2011 10:10;2,25;12360;Austria
563749;21579;LOLITA  DESIGN  COTTON TOTE BAG;6;19/08/2011 10:10;2,25;12360;Austria
563749;21576;LETS GO SHOPPING COTTON TOTE BAG;6;19/08/2011 10:10;2,25;12360;Austria
563749;21561;DINOSAUR LUNCH BOX WITH CUTLERY;6;19/08/2011 10:10;2,55;12360;Austria
563749;21559;STRAWBERRY LUNCH BOX WITH CUTLERY;6;19/08/2011 10:10;2,55;12360;Austria
563749;22326;ROUND SNACK BOXES SET OF4 WOODLAND ;6;19/08/2011 10:10;2,95;12360;Austria
563749;22328;ROUND SNACK BOXES SET OF 4 FRUITS ;6;19/08/2011 10:10;2,95;12360;Austria
563749;22352;LUNCH BOX WITH CUTLERY RETROSPOT ;6;19/08/2011 10:10;2,55;12360;Austria
563749;23008;DOLLY GIRL BABY GIFT SET;4;19/08/2011 10:10;16,95;12360;Austria
563749;21242;RED RETROSPOT PLATE ;8;19/08/2011 10:10;1,69;12360;Austria
563749;23286;BLUE VINTAGE SPOT BEAKER;8;19/08/2011 10:10;0,85;12360;Austria
563749;23285;PINK VINTAGE SPOT BEAKER;8;19/08/2011 10:10;0,85;12360;Austria
563749;23287;RED VINTAGE SPOT BEAKER;8;19/08/2011 10:10;0,85;12360;Austria
563749;23288;GREEN VINTAGE SPOT BEAKER;8;19/08/2011 10:10;0,85;12360;Austria
563749;21244;BLUE POLKADOT PLATE ;8;19/08/2011 10:10;1,69;12360;Austria
563749;20674;GREEN POLKADOT BOWL;8;19/08/2011 10:10;1,25;12360;Austria
563749;20676;RED RETROSPOT BOWL;8;19/08/2011 10:10;1,25;12360;Austria
563749;20677;PINK POLKADOT BOWL;8;19/08/2011 10:10;1,25;12360;Austria
563749;20675;BLUE POLKADOT BOWL;8;19/08/2011 10:10;1,25;12360;Austria
563749;84997D;CHILDRENS CUTLERY POLKADOT PINK;12;19/08/2011 10:10;4,15;12360;Austria
563749;22027;TEA PARTY BIRTHDAY CARD;12;19/08/2011 10:10;0,42;12360;Austria
563749;22029;SPACEBOY BIRTHDAY CARD;12;19/08/2011 10:10;0,42;12360;Austria
563749;22819;BIRTHDAY CARD, RETRO SPOT;12;19/08/2011 10:10;0,42;12360;Austria
563749;22814;CARD PARTY GAMES ;12;19/08/2011 10:10;0,42;12360;Austria
563749;21929;JUMBO BAG PINK VINTAGE PAISLEY;10;19/08/2011 10:10;2,08;12360;Austria
563749;20713;JUMBO BAG OWLS;10;19/08/2011 10:10;2,08;12360;Austria
563749;POST;POSTAGE;2;19/08/2011 10:10;40;12360;Austria
571705;21559;STRAWBERRY LUNCH BOX WITH CUTLERY;6;18/10/2011 15:22;2,55;12360;Austria
571705;84997A;CHILDRENS CUTLERY POLKADOT GREEN ;8;18/10/2011 15:22;4,15;12360;Austria
571705;84997B;CHILDRENS CUTLERY RETROSPOT RED ;4;18/10/2011 15:22;4,15;12360;Austria
571705;72817;SET OF 2 CHRISTMAS DECOUPAGE CANDLE;24;18/10/2011 15:22;0,79;12360;Austria
571705;23382;BOX OF 6 CHRISTMAS CAKE DECORATIONS;4;18/10/2011 15:22;3,75;12360;Austria
571705;23318;BOX OF 6 MINI VINTAGE CRACKERS;6;18/10/2011 15:22;2,49;12360;Austria
571705;23320;GIANT 50'S CHRISTMAS CRACKER;12;18/10/2011 15:22;2,89;12360;Austria
571705;22816;CARD MOTORBIKE SANTA;12;18/10/2011 15:22;0,42;12360;Austria
