0.85;16218
0.85;16218
1.25;16218
1.25;16218
2.1;16218
0.55;16218
0.55;16218
0.55;16218
0.55;16218
0.55;16218
1.65;16218
1.65;16218
1.65;16218
1.65;16218
2.55;14045
2.55;17850
3.39;17850
2.75;17850
4.95;17850
1.06;17850
1.06;17850
1.06;17850
1.06;17850
4.95;17850
6.95;17850
2.1;17850
2.55;17850
3.39;17850
3.39;17850
7.65;17850
35.75;17850
4.25;17850
1.85;17850
1.85;17850
0.42;14307
0.42;14307
0.85;14307
1.65;14307
1.25;14307
1.25;14307
0.85;14307
1.95;14307
3.95;14307
3.75;14307
3.75;14307
2.1;14307
2.1;14307
0.85;14307
1.25;14307
0.95;14307
2.95;14307
1.65;14307
1.65;14307
7.95;14307
7.95;14307
1.65;14307
0.85;14307
1.69;14307
5.95;14307
5.95;14307
2.95;14307
0.85;14307
0.42;14307
0.42;14307
4.25;14307
5.95;14307
5.95;14307
3.75;14307
0.55;14307
1.45;14307
4.95;14307
1.65;14307
0.21;14307
0.42;14307
1.95;14307
2.55;14307
2.55;14307
1.65;14307
0.65;14307
1.25;14307
3.75;14307
1.65;14307
6.35;17908
3.75;17908
4.95;17908
6.75;17908
1.25;17908
1.65;17908
2.1;17908
3.75;17908
2.1;17908
2.1;17908
2.95;17908
1.25;17908
1.25;17908
2.95;17908
2.95;17908
6.35;17908
7.95;17908
4.25;17908
3.75;17908
2.1;17908
0.42;17908
1.25;17908
6.75;17908
0.85;17908
0.85;17908
2.95;17908
2.95;17908
1.95;17908
1.25;17908
0.21;17908
0.12;17908
5.95;17908
1.25;17908
1.65;17908
1.25;17908
0.65;17908
5.95;17908
1.65;17908
2.95;17908
1.95;17908
1.25;17908
4.95;17908
6.35;17908
2.1;17908
2.1;17908
1.65;17908
1.45;17908
1.45;17908
0.42;17908
0.85;17908
1.95;17908
1.95;17908
1.25;17908
0.85;17908
2.95;17908
0.29;17908
4.95;17908
4.95;17908
1.65;17920
1.65;17920
2.95;17920
1.65;17920
1.65;17920
1.65;17920
2.95;17920
2.95;17920
1.95;17920
1.95;17920
1.69;17920
1.69;17920
1.69;17920
1.69;17920
2.95;17920
2.95;17920
4.25;17920
1.65;17920
1.65;17920
0.65;17920
2.95;17920
1.65;17920
1.25;17920
1.45;17920
1.65;17920
4.65;17920
3.75;17920
4.25;17920
3.75;17920
1.65;17920
2.95;17920
1.25;17920
1.65;17920
2.1;17920
2.1;17920
1.65;17920
1.65;17920
1.65;17920
1.65;17920
1.65;17920
1.25;17920
1.65;17920
1.65;17920
2.95;17920
2.95;17920
2.95;17920
2.95;17920
2.95;17920
3.75;17920
3.75;17920
0.95;17920
2.95;17920
3.75;17920
2.1;17920
2.1;17920
3.75;17920
3.75;17920
1.65;17920
2.95;17920
3.75;17920
1.65;17920
9.95;17920
2.1;17920
1.65;17920
2.1;17920
4.95;17920
4.95;17920
4.95;17920
6.75;17920
0.85;17920
2.95;17920
4.95;17920
6.75;17920
1.65;17920
2.95;17920
4.95;17920
2.95;17920
4.95;17920
1.25;17920
2.95;17920
7.95;17920
0;
0.55;12838
2.95;12838
1.65;12838
1.65;12838
1.65;12838
0.85;12838
1.25;12838
2.95;12838
1.45;12838
2.95;12838
5.95;12838
1.65;12838
1.45;12838
0.85;12838
1.25;12838
2.1;12838
0.85;12838
2.1;12838
2.95;12838
1.45;12838
0.85;12838
0.85;12838
0.85;12838
0.85;12838
0.29;12838
3.75;12838
0.29;12838
1.25;12838
2.1;12838
1.95;12838
8.5;12838
8.5;12838
2.95;12838
4.25;12838
0.55;12838
0.55;12838
0.55;12838
0.55;12838
2.1;12838
2.1;12838
2.1;12838
2.1;12838
0.42;12838
0.85;12838
0.85;12838
0.85;12838
4.95;12838
1.65;12838
1.65;12838
1.65;12838
0.42;12838
0.42;12838
0.42;12838
0.42;12838
2.95;12838
4.65;12838
1.25;12838
3.75;12838
2.95;12838
1.25;13255
1.25;13255
1.95;13255
9.95;13255
9.95;13255
2.95;13255
1.25;16583
1.25;16583
1.25;16583
2.95;16583
1.25;16583
2.55;16583
2.55;16583
3.75;16583
4.95;16583
2.55;16583
2.95;16583
4.25;16583
2.95;16583
1.45;16583
3.75;18085
2.95;18085
2.1;18085
4.65;18085
3.75;18085
4.95;18085
3.75;18085
4.95;18085
3.75;18085
4.65;13758
1.25;13758
4.95;13758
2.55;13758
2.55;13758
1.45;13758
1.45;13758
1.45;13758
1.45;13758
3.75;13758
4.25;13758
3.75;13758
3.35;13758
3.35;13758
9.95;13758
9.95;13758
1.45;13758
1.06;13694
3.39;13694
0.24;13694
1.25;13694
3.39;13694
1.25;13694
0.42;15983
1.45;15983
2.1;15983
1.25;15983
1.25;15983
1.25;15983
1.95;15983
0.85;15983
2.55;15983
1.25;15983
1.25;15983
1.65;15983
1.65;15983
1.65;15983
0.85;15983
0.42;15983
2.95;15983
1.25;15983
3.75;15983
1.25;15983
2.55;15983
1.25;15983
1.95;15983
1.65;15983
1.65;15983
2.95;15983
9.95;15983
2.55;15983
2.55;15983
0.42;15983
0.42;15983
1.25;15983
1.25;14849
2.55;14849
0.55;14849
1.69;14849
1.69;14849
5.95;14849
5.95;14849
5.95;14849
0.55;14849
4.95;14849
3.45;14849
5.95;14849
7.95;14849
1.25;14849
1.45;14849
4.25;17968
1.65;17968
4.25;17968
1.65;17968
1.65;17968
4.25;17968
4.25;17968
4.25;17968
1.95;17968
1.95;17968
1.69;17968
2.95;17968
1.65;17968
3.25;17968
2.95;17968
0.29;17968
0.29;17968
1.25;17968
1.25;17968
1.25;17968
1.65;17968
1.95;17968
1.95;17968
0.85;17968
0.55;17968
3.75;17968
0.42;17968
2.95;17968
2.95;17968
1.25;17968
1.65;17968
0.55;17968
0.85;17968
1.45;17968
1.45;17968
1.45;17968
0.85;17968
2.95;17968
0.85;17968
0.85;17968
0.85;17968
2.95;17968
1.25;17968
1.25;17968
1.95;17968
1.65;17968
1.65;17968
1.65;17968
2.1;17968
1.25;17968
2.1;17968
2.1;17968
1.49;17968
2.1;17968
0.85;17968
2.55;17968
0.55;17968
0.55;17968
1.25;17968
1.25;17968
1.25;17968
1.65;17968
1.45;17968
0.85;17968
0.85;17968
1.65;17968
4.95;17968
2.95;17968
1.65;17968
1.65;17968
1.65;17968
2.95;17968
2.95;17968
7.95;17968
1.95;17968
4.25;17968
0.85;17968
0.85;17968
2.1;17968
0.85;17968
1.45;17968
2.1;17968
2.95;17968
0.85;17968
1.95;17968
4.25;14849
1.45;14849
1.85;16210
3.39;16210
3.39;16210
2.1;16210
1.25;16210
1.25;16210
3.75;16210
0.72;16210
0.72;16210
0.72;16210
2.1;16210
2.1;16210
10.95;16210
1.95;16210
1.65;17897
8.5;17897
4.25;17897
1.65;17897
3.75;17897
2.95;17897
1.25;17897
1.25;17897
2.55;17897
2.55;17897
2.25;17897
0.85;17897
2.95;17897
0.85;17897
0.42;17897
2.95;17897
6.35;17897
2.55;17897
4.25;17897
1.45;17897
4.25;17897
6.75;17897
0.95;17897
4.25;17897
2.1;17897
2.1;17897
1.65;17897
1.25;17897
1.65;17897
4.25;17897
1.65;17897
2.55;17897
1.95;17897
2.1;17897
2.1;17897
4.95;17377
1.55;17377
1.95;17377
0.29;17377
0.42;17377
0.42;17377
0.42;17377
3.75;17377
3.75;17377
3.95;17377
2.95;17377
2.95;17377
2.95;17377
5.95;17377
5.95;17377
1.69;16552
4.95;16552
0.85;16552
2.95;16552
12.75;16552
1.06;17181
0.55;17181
4.25;17897
2.1;17951
12.75;17951
2.95;17951
2.1;17951
2.1;17951
6.75;14729
1.25;14729
2.1;14729
5.95;14729
2.55;14729
0.85;14729
2.95;14729
2.1;14729
2.1;14729
1.25;14729
1.25;14729
12.75;14729
3.75;14729
2.95;14729
3.75;14729
0.42;14729
2.55;14729
2.55;14729
2.55;14729
1.25;14729
1.65;14729
1.65;14729
1.95;14729
1.65;14729
1.65;14729
0.85;14729
1.95;14729
1.95;14729
0.65;14729
0.65;14729
0.65;14729
0.65;14729
0.65;14729
0.65;14729
2.95;14729
1.95;14729
3.75;14729
1.65;14729
2.55;14729
0.42;14729
2.1;14729
2.1;14729
2.1;14729
2.55;14729
2.55;14729
1.25;14729
2.95;14729
2.95;14729
0.85;14729
1.25;14729
1.65;14729
1.25;14729
1.25;14729
2.55;14729
1.25;14729
1.25;14729
1.25;14729
1.25;14729
1.25;14729
0.29;14729
2.1;14729
0.95;14729
1.95;14729
2.55;14729
1.65;14729
0.42;14729
1.45;14729
2.1;14729
1.25;14729
2.95;14729
9.95;14729
4.95;12748
3.75;15012
2.1;15012
2.1;15012
3.75;15012
1.25;15012
3.75;15012
2.95;15012
3.75;15012
4.25;15012
0.85;15012
2.1;15012
2.1;15012
2.1;15012
9.95;15012
0.65;15012
1.25;15012
3.35;15012
1.65;15012
0.85;15012
1.25;15012
0.42;15012
1.25;15012
0.65;15012
4.25;15012
12.75;15012
0.85;15012
1.65;15012
1.25;15012
8.5;15012
1.25;15012
0.42;15012
1.25;15012
2.95;15012
3.75;15012
1.65;15012
3.75;15012
1.25;15012
1.65;15012
5.95;15012
1.25;15012
2.55;15012
5.95;15012
3.75;15012
1.95;15012
1.25;15012
1.25;15012
5.95;15012
0.85;15012
3.75;15012
2.1;15012
1.25;15012
1.25;15012
1.95;15012
1.95;15012
4.95;12868
6.75;12868
2.1;12868
4.95;12868
5.95;12868
1.45;12868
2.95;12868
1.25;12868
0.65;12868
0.85;12868
4.95;12868
1.25;12868
2.95;17572
2.95;17572
2.95;17572
2.95;17572
1.25;14078
1.25;14078
1.25;14078
2.1;14078
0.42;14078
12.75;14078
4.25;14078
6.95;14078
0.65;14078
0.65;14078
2.95;14078
2.95;14078
7.95;14078
1.69;14001
2.95;14001
8.5;14001
8.5;14001
8.5;14001
1.95;14001
1.95;14001
1.95;14001
3.75;14001
2.95;12662
2.55;12662
0.85;12662
1.65;12662
1.95;12662
1.65;12662
0.42;12662
1.95;12662
1.95;12662
4.65;12662
1.45;12662
1.65;12662
1.25;12662
1.45;12662
18;12662
0.42;15525
2.1;15525
1.25;15525
2.55;15525
1.45;15525
1.65;15525
1.95;15525
1.25;15525
14.95;15525
2.55;15525
0.85;15525
1.95;15525
1.95;15525
1.65;15525
0.29;15525
2.95;15525
2.1;15525
2.95;15525
2.95;15525
1.65;15525
1.25;15525
1.65;15525
1.25;15525
2.1;15525
2.1;15525
2.95;15525
0.85;15525
4.25;15525
1.65;15525
1.65;15525
1.65;15525
12.75;15525
2.95;15525
1.95;15525
1.95;15525
2.55;15525
2.95;15525
2.95;15525
2.95;15525
1.25;15525
2.95;15525
2.95;15525
2.95;15525
2.95;15525
1.45;15525
1.95;15525
2.95;15525
2.95;15525
1.45;15525
2.95;15525
3.75;15525
3.75;15525
9.95;15525
9.95;15525
9.95;15525
14.95;15525
9.95;15525
4.95;14237
16.95;14237
2.95;14237
4.25;14237
2.95;14237
0.85;14237
12.75;14237
8.5;14237
9.95;14237
2.95;17905
2.95;17905
6.95;17905
2.95;17905
1.25;17905
8.5;17905
9.95;17905
12.75;17905
2.95;17905
6.95;17905
19.95;17905
1.25;17905
1.45;17905
1.25;17905
1.65;17905
1.25;17905
5.95;17905
2.95;17905
1.45;17905
3.95;17905
3.75;17905
4.95;17905
1.95;17905
0.42;15485
0.42;15485
0.42;15485
0.42;15485
0.42;15485
5.95;15485
5.95;15485
5.95;15485
0.42;15485
0.42;15485
0.42;15485
2.95;15485
3.75;15485
3.75;15485
3.75;15485
2.55;15485
2.55;15485
8.5;15485
8.5;15485
8.5;15485
8.5;15485
7.95;15485
9.95;15485
0.42;12433
1.06;12433
2.1;12433
1.95;12433
1.65;12433
1.65;12433
1.65;12433
1.65;12433
1.65;12433
0.42;12433
0.42;12433
0.42;12433
0.42;12433
0.42;12433
0.42;12433
0.42;12433
0.42;12433
1.65;12433
0.42;12433
0.42;12433
0.42;12433
0.42;12433
0.42;12433
2.1;12433
2.1;12433
2.1;12433
3.95;12433
0.29;12433
0.29;12433
0.29;12433
1.25;12433
0.29;12433
0.29;12433
0.29;12433
0.29;12433
1.25;12433
1.25;12433
0.29;12433
1.65;12433
0.42;12433
0.85;12433
0.85;12433
0.85;12433
1.45;12433
2.1;12433
1.25;12433
1.25;12433
1.25;12433
1.25;12433
2.1;12433
1.25;12433
0.55;12433
0.55;12433
0.55;12433
0.55;12433
0.55;12433
1.65;12433
0.85;12433
1.25;12433
2.95;12433
2.95;12433
2.95;12433
1.49;12433
1.25;12433
2.55;12433
1.95;12433
2.1;12433
2.1;12433
2.95;12433
7.95;12433
6.75;12433
1.25;12433
3.25;12433
2.1;16955
0.85;16955
7.95;16955
1.25;16955
16.95;16955
10.95;16955
2.1;15350
2.1;15350
2.1;15350
2.1;15350
4.95;15350
4.95;15605
4.95;15605
5.95;15605
6.95;15605
4.95;15605
0.85;15605
7.95;15605
7.95;15605
7.95;15605
1.95;15605
0.85;15605
2.95;15605
4.95;18144
1.69;18144
1.25;18144
2.1;15922
1.65;15922
1.25;15922
2.95;15922
2.95;15922
6.75;15922
12.75;15922
2.95;15922
3.75;15922
3.75;15922
7.65;15922
3.75;14594
3.75;14594
3.75;14594
3.75;14594
7.95;14594
7.95;14594
7.95;14594
1.25;14594
1.65;14594
2.95;14594
2.95;14594
2.95;14594
3.75;14594
8.5;14594
1.65;14594
2.95;14594
1.65;14594
2.95;14594
1.65;14594
2.95;14594
2.55;14594
2.55;14594
1.95;14594
4.25;14594
0.85;14594
0.85;14594
0.85;14594
0.85;14594
0.85;14594
0.65;14594
0.42;14594
1.45;15165
1.45;15165
3.75;15165
2.95;15165
8.5;15165
7.95;15165
2.95;15165
18.95;15165
7.95;15165
7.95;15165
7.95;15165
6.95;15165
2.95;15165
12.75;15165
2.95;15165
1.65;15165
1.65;15165
4.25;15165
4.25;15165
6.35;15165
1.65;15165
2.1;15165
2.1;15165
4.25;15165
3.95;15165
2.95;15165
2.1;15165
9.95;14911
2.95;14911
2.55;14911
0.85;14911
2.25;14911
2.25;14911
1.45;14911
1.95;14911
0.65;14911
1.65;14911
1.69;14911
7.95;14911
7.95;14911
7.95;14911
8.95;14911
8.95;14911
1.25;14911
1.25;14911
9.95;14911
50;14911
1.25;14911
1.65;16456
1.65;16456
1.65;16456
1.95;16456
1.95;16456
2.1;16456
1.95;16456
1.95;16456
1.95;16456
1.95;16456
1.95;16456
1.95;16456
1.95;16456
1.95;16456
1.95;16456
2.95;16456
2.1;17841
0.85;17841
2.51;
2.51;
0.85;
1.66;
1.66;
2.51;
0.43;
0.43;
0.43;
2.51;
2.51;
2.51;
7.62;
4.21;
2.98;
5.91;
4.21;
3.36;
3.36;
3.36;
1.66;
1.66;
7.62;
2.51;
2.51;
2.51;
3.36;
7.62;
7.62;
2.51;
2.51;
16.98;
4.21;
3.36;
1.66;
1.66;
2.51;
1.28;
1.28;
0.85;
2.51;
2.51;
2.51;
2.51;
0.85;
0.43;
3.36;
3.36;
3.36;
3.36;
3.36;
7.62;
3.36;
3.36;
3.36;
3.36;
3.36;
3.36;
5.91;
5.91;
5.91;
5.91;
2.51;
2.51;
7.62;
7.62;
11.02;
11.02;
8.47;
5.91;
8.47;
0.85;
0.85;
4.21;
4.21;
4.21;
0.85;
0.85;
0.85;
1.66;
0.81;
3.36;
16.98;
3.36;
2.51;
4.21;
3.36;
8.47;
2.51;
3.36;
1.66;
1.66;
3.36;
7.62;
8.47;
1.66;
5.91;
1.28;
5.91;
2.51;
3.36;
2.51;
2.51;
5.06;
5.06;
5.06;
3.36;
5.91;
5.91;
1.28;
1.28;
1.66;
1.66;
1.66;
1.66;
8.47;
5.91;
5.91;
5.91;
4.21;
8.47;
8.47;
8.47;
4.21;
4.21;
4.21;
4.21;
4.21;
5.06;
2.51;
1.66;
0.85;
1.28;
12.72;
10.17;
4.21;
1.66;
2.51;
6.77;
5.91;
3.36;
5.91;
11.02;
11.02;
2.51;
2.51;
2.51;
20.38;
0.85;
2.51;
8.47;
4.21;
4.21;
4.21;
0.85;
0.85;
0.85;
0.85;
0.85;
2.51;
3.36;
7.62;
3.36;
3.36;
2.51;
2.51;
7.62;
1.66;
1.66;
1.66;
11.87;
5.06;
5.06;
5.06;
5.06;
1.66;
1.66;
1.66;
1.66;
25.49;
0.85;
0.85;
2.51;
16.98;
4.21;
4.21;
20.38;
5.06;
3.36;
3.36;
3.36;
1.66;
11.87;
4.21;
4.21;
5.91;
5.91;
5.91;
2.51;
4.21;
3.36;
5.91;
5.91;
2.51;
7.62;
7.62;
7.62;
7.62;
5.06;
3.36;
3.36;
3.36;
1.66;
1.66;
5.91;
4.21;
4.21;
1.66;
2.51;
2.51;
3.36;
25.49;
51.02;
2.51;
1.66;
5.91;
4.21;
4.21;
0.85;
0.85;
12.72;
9.32;
9.32;
16.98;
34;
8.47;
4.21;
4.21;
4.21;
4.21;
4.21;
5.91;
3.36;
1.66;
5.91;
1.66;
1.66;
1.66;
1.66;
1.66;
1.66;
11.87;
8.47;
11.02;
6.77;
2.98;
1.28;
1.28;
4.21;
8.47;
3.36;
1.66;
1.66;
2.51;
3.36;
3.36;
3.36;
2.51;
2.51;
2.51;
0.84;
0.84;
2.51;
2.51;
5.91;
2.51;
3.36;
1.66;
1.66;
2.51;
16.13;
21.23;
18.68;
2.51;
5.06;
1.66;
4.21;
0.85;
14.43;
3.36;
8.47;
1.69;
0.85;
3.36;
3.36;
8.47;
8.47;
8.47;
2.51;
1.66;
12.72;
12.72;
10.17;
2.51;
1.28;
1.28;
4.21;
2.51;
2.51;
2.51;
7.62;
7.62;
4.21;
4.21;
3.36;
3.36;
4.21;
4.21;
8.47;
5.06;
1.28;
12.72;
2.51;
2.51;
0.85;
0.85;
1.66;
1.66;
16.98;
2.51;
2.51;
2.51;
11.02;
4.21;
3.36;
1.66;
5.91;
10.17;
2.51;
0.85;
8.47;
8.47;
8.47;
4.21;
1.66;
1.66;
2.51;
0.85;
0.85;
1.66;
4.95;
3.81;
4.24;
3.81;
1.26;
5.06;
2.51;
4.24;
1.66;
1.66;
5.09;
2.96;
4.24;
4.24;
4.24;
2.11;
0.85;
0.85;
0.85;
0.85;
0.85;
569.77;
4.21;
2.51;
2.51;
1.66;
1.49;
0.85;
0.85;
4.21;
4.21;
0.43;
5.91;
0.85;
1.66;
3.36;
3.36;
3.36;
4.21;
2.51;
3.36;
2.98;
1.28;
1.65;
1.65;
2.1;
2.1;
3.75;
9.95;
4.25;
6.35;
8.5;
3.36;
0.43;
0.43;
0.43;
0.43;
4.21;
2.51;
2.51;
2.51;
2.51;
2.51;
2.51;
1.66;
5.91;
4.21;
2.51;
2.51;
0.43;
2.51;
2.51;
6.77;
14.43;
1.66;
1.66;
4.21;
0.85;
0.85;
2.51;
5.06;
11.02;
9.32;
9.32;
2.51;
12.72;
5.91;
2.51;
2.51;
2.51;
2.51;
7.62;
2.51;
2.51;
1.28;
1.28;
1.66;
1.66;
0.84;
3.36;
2.51;
5.91;
5.91;
2.51;
2.51;
2.51;
2.51;
1.66;
2.51;
5.91;
5.06;
14.43;
8.47;
2.51;
2.51;
2.51;
3.36;
4.21;
4.21;
4.21;
4.21;
4.21;
3.36;
4.21;
4.21;
3.36;
2.98;
1.28;
1.28;
11.02;
21.23;
8.47;
2.51;
2.51;
1.66;
5.91;
25.49;
7.62;
1.66;
4.21;
3.36;
3.36;
13.57;
5.91;
2.51;
5.91;
8.47;
7.62;
5.91;
1.66;
8.47;
8.47;
3.36;
7.62;
7.62;
4.21;
8.47;
0.85;
14.43;
5.06;
5.91;
5.91;
5.06;
2.51;
1.66;
8.47;
11.87;
1.66;
0.85;
1.66;
10.17;
5.06;
1.66;
1.66;
3.36;
12.72;
12.72;
0;
0;
0;
1.95;12472
1.65;12472
2.95;12472
1.25;12472
5.95;12472
9.95;12472
1.65;12472
0.85;12472
1.65;12472
1.95;12472
8.5;12472
3.75;12472
1.45;12472
5.95;12472
0;
0;
0.95;17346
0.85;17346
1.95;17346
8.5;17346
2.95;17346
4.65;17346
4.65;17346
2.95;17346
1.65;17346
4.95;17346
2.95;17346
1.25;17346
0.42;17346
2.95;17346
1.65;17346
1.65;17346
1.65;17346
1.65;17346
1.25;17346
1.25;17346
1.25;17346
1.95;17346
1.95;17346
1.65;17346
0.65;17346
0.42;17346
1.65;17346
1.65;17346
4.95;17346
1.25;17346
4.95;17346
2.95;17346
1.95;17346
0.42;17346
0.42;17346
0;
0;
0;
2.55;
0.42;
0.85;17643
0.85;17643
0.65;17643
7.95;17643
0.85;17643
10.95;17643
7.95;17643
2.1;17643
0.42;17841
1.45;17841
1.45;17841
1.25;17841
12.75;17841
2.95;17841
3.75;17841
2.95;17841
1.25;17841
2.55;17841
4.95;17841
1.65;17841
1.25;17841
0.12;17841
1.25;17841
1.65;17841
2.55;17841
1.25;17841
3.75;17841
3.75;17841
3.75;17841
7.95;17841
6.75;17841
5.95;17841
5.45;17841
2.1;17841
3.75;17841
3.95;17841
4.95;17841
3.75;17841
1.25;17841
1.25;17841
6.75;17841
4.95;17841
3.75;17841
3.75;17841
4.65;17841
4.95;17841
4.65;17841
4.95;17841
4.95;17841
2.95;17841
2.95;17841
5.95;17841
8.5;17841
6.45;17841
3.75;17841
4.95;17841
4.95;17841
0.85;17841
2.1;17841
3.35;17841
3.95;17841
0.85;17841
0.85;17841
7.95;17841
3.75;17841
16.95;17841
4.25;17841
2.1;17841
1.25;17841
2.95;17841
6.75;17841
1.25;17841
4.95;17841
19.95;
3.95;17873
0.85;17873
0.85;17873
0.85;17873
0.85;17873
0.85;17873
6.75;17873
1.95;17873
1.25;17873
4.25;13093
6.75;13093
6.75;13093
3.75;13093
14.95;13093
14.95;13093
2.95;13093
1.65;13093
0.85;13093
1.25;13093
1.25;13093
1.25;13093
6.75;13093
2.95;12921
1.65;12921
2.1;12921
2.1;12921
1.65;12921
1.95;12921
1.25;12921
2.95;12921
3.75;12921
4.25;12921
4.25;12921
2.1;12921
2.1;12921
2.1;12921
2.1;12921
7.95;13468
2.95;13468
8.5;13468
2.95;13468
7.95;13468
7.95;13468
7.95;13468
12.75;13468
1.45;13468
9.95;13468
1.25;13468
1.25;13468
3.75;13468
2.95;13468
2.95;13468
2.1;13468
1.45;13468
4.25;13468
